target_day,new_day,rmse_spfh,rmse_prmsl,rmse_rh
1993-08-10,1987-08-01,0.84482515,0.59976244,0.70755327
1994-08-10,1999-08-07,0.98155624,0.6125787,0.8802955
1995-08-10,1976-08-15,0.9359966,0.52703226,1.092633
1996-08-09,2012-08-16,1.0482085,0.6651528,0.9429697
1997-08-10,1968-08-05,1.1387767,0.42246974,0.99848586
1998-08-10,1958-08-01,1.0089533,0.7952716,0.9583078
1999-08-10,1980-08-08,1.018236,0.30174974,0.9354481
2000-08-09,1958-08-04,0.99585235,0.71836334,0.7948753
2001-08-10,1979-08-04,0.9053734,0.67772985,0.71646374
2002-08-10,2006-08-03,0.8527529,0.73883164,0.88571644
2003-08-10,1975-08-08,1.0668765,0.6600746,0.79440016
2004-08-09,1999-08-03,1.0737697,0.5006465,1.0626866
2005-08-10,1989-08-04,1.1161488,0.5283369,0.948097
2006-08-10,2005-08-06,1.0347812,0.6221777,0.89218843
2007-08-10,2002-08-06,1.3461723,0.5847008,0.94929016
2008-08-09,1966-08-09,0.94740456,0.4716287,0.8869601
2009-08-10,1965-08-18,0.8402399,0.6812849,0.8518193
2010-08-10,1974-08-12,1.0106297,0.46058744,1.0123757
2011-08-10,1965-08-04,0.9803647,0.75750893,0.7942602
2012-08-09,1976-08-07,1.0813426,0.3486155,0.9187933
2013-08-10,1993-08-06,1.1089559,0.47676244,0.8560774
2014-08-10,1966-08-03,0.9159537,0.45284504,0.86770976
2015-08-10,1965-08-18,1.2239102,0.4346857,1.0081211
2016-08-09,1996-08-02,0.71513206,0.9026209,0.6487266
2017-08-10,1991-08-09,1.0478364,0.50541306,0.8777132
2018-08-10,1986-08-05,0.9923695,0.48925623,0.8917145
1958-08-11,2009-08-19,1.0188228,0.4424304,0.7733512
1959-08-11,1967-08-10,0.9511421,0.70915496,0.76559144
1960-08-10,1966-08-09,0.83902454,0.70871073,0.6956022
1961-08-11,1979-08-04,0.94810116,0.37694415,0.83949125
1962-08-11,1982-08-18,0.8102342,0.5930282,0.6936048
1963-08-11,1974-08-10,0.79681534,0.5481651,0.87592
1964-08-10,1959-08-01,0.85958934,0.5799397,0.7773878
1965-08-11,1975-08-08,0.99649805,0.48366803,0.8410437
1966-08-11,1965-08-04,0.84408,0.57453996,0.6999154
1967-08-11,2006-08-21,0.763867,0.5964275,0.7893851
1968-08-10,2005-08-01,0.855812,0.4710158,0.98797816
1969-08-11,1973-08-16,1.0204028,0.53715026,0.93478495
1970-08-11,1979-08-10,0.9235597,0.71802956,0.8504581
1971-08-11,1989-08-10,0.9376726,0.70564884,0.8146583
1972-08-10,1965-08-20,0.9232708,0.5453563,0.71290225
1973-08-11,2016-08-14,0.938012,0.5164134,0.9028816
1974-08-11,1962-08-08,0.78691494,0.6379698,0.75276
1975-08-11,1986-08-11,0.9682003,0.31832948,0.79238844
1976-08-10,1975-08-07,0.8399674,0.57265997,0.79758435
1977-08-11,1976-08-11,1.0032758,0.5184536,0.94813514
1978-08-11,1983-08-05,1.0075676,0.6267831,0.81739926
1979-08-11,1961-08-17,0.88446677,0.447959,0.78051174
1980-08-10,1988-08-09,1.0097276,0.49949136,0.96050173
1981-08-11,1989-08-08,1.0247495,0.61428255,0.92473316
1982-08-11,1991-08-13,0.894103,0.6224299,0.8104207
1983-08-11,2017-08-13,1.0814353,0.7260384,0.790034
1984-08-10,1995-08-21,0.9424691,0.56694174,0.8463102
1985-08-11,1966-08-01,0.9889228,0.54858196,0.90146387
1986-08-11,1975-08-11,0.9682003,0.31832948,0.79238844
1987-08-11,1962-08-18,0.97600186,0.6855837,0.79780966
1988-08-10,2012-08-03,0.90942454,0.43678844,0.84948266
1989-08-11,1982-08-17,0.916338,0.7132021,0.7749917
1990-08-11,1975-08-20,0.89326453,0.45513824,0.8346045
1991-08-11,1980-08-20,0.9916918,0.5875975,0.85867363
1992-08-10,1967-08-10,1.0113838,0.62366444,0.82793474
1993-08-11,1985-08-04,0.9561665,0.54881203,0.8317827
1994-08-11,2004-08-13,0.86894894,0.62453234,0.8185941
1995-08-11,1990-08-03,1.0220162,0.65951663,0.97273755
1996-08-10,1958-08-11,1.0438939,0.7247679,0.8331464
1997-08-11,1995-08-01,1.138717,0.85292387,0.85205156
1998-08-11,1969-08-05,1.0202979,0.4182395,0.9572902
1999-08-11,1986-08-20,0.8714527,0.4654445,0.9992323
2000-08-10,1990-08-20,1.0184793,0.59383386,0.9027911
2001-08-11,1961-08-13,0.8563267,0.5377144,0.7233277
2002-08-11,2006-08-01,0.86126894,0.6944343,0.66126114
2003-08-11,1981-08-07,1.28934,0.3796383,0.9552808
2004-08-10,1999-08-02,1.0270131,0.43881127,1.0405189
2005-08-11,1963-08-13,1.0527511,0.6061815,0.87375385
2006-08-11,1969-08-16,1.0386693,0.4299754,0.8464751
2007-08-11,1964-08-09,1.1071974,0.43303248,0.90734625
2008-08-10,1966-08-10,0.93912935,0.8458876,0.8083534
2009-08-11,1991-08-14,0.97672963,0.6260859,0.7327634
2010-08-11,1967-08-02,1.0400718,0.42828116,0.91977465
2011-08-11,1965-08-04,1.0031086,0.43644994,0.87556005
2012-08-10,1976-08-07,1.0478325,0.4724199,0.9390031
2013-08-11,1996-08-01,0.7731724,0.6441199,0.7857582
2014-08-11,1989-08-15,0.82702273,0.8321785,0.7664884
2015-08-11,2003-08-01,1.2427078,0.64718693,0.9474974
2016-08-10,2013-08-14,0.9657661,0.6584122,0.8464091
2017-08-11,1958-08-13,0.91712755,0.6426003,0.9234997
2018-08-11,2017-08-20,1.06955,0.4899937,0.87657773
1958-08-12,1979-08-07,0.95297116,0.68900067,0.83148736
1959-08-12,2002-08-09,1.1112161,0.5269806,1.0271245
1960-08-11,2012-08-05,0.8197495,0.6226464,0.70845264
1961-08-12,1979-08-04,0.91043127,0.31326103,0.8243769
1962-08-12,1982-08-13,1.0639498,0.5408107,0.9796216
1963-08-12,1968-08-17,0.8647831,0.5111457,0.8123193
1964-08-11,1984-08-12,0.94333756,0.68114054,0.9043318
1965-08-12,1969-08-07,1.0140564,0.47066492,0.95005405
1966-08-12,1965-08-04,0.95598614,0.5489254,0.87167597
1967-08-12,1966-08-08,0.7208981,0.5707119,0.69658774
1968-08-11,2004-08-14,0.89470524,0.51251256,0.8242669
1969-08-12,1975-08-09,1.0053084,0.44900143,0.9180829
1970-08-12,2000-08-12,0.91916597,0.5289238,0.8830299
1971-08-12,1963-08-13,0.8727986,0.4256489,0.7230713
1972-08-11,2018-08-20,0.95871747,0.689479,0.97014564
1973-08-12,1976-08-08,0.8980327,0.36292222,0.8086001
1974-08-12,1958-08-15,0.8621566,0.4344836,0.69326246
1975-08-12,1971-08-22,0.89620936,0.4897827,0.8233742
1976-08-11,1984-08-08,0.8037962,0.4660462,0.7407003
1977-08-12,1964-08-12,0.89120984,0.58754086,0.8524482
1978-08-12,1968-08-19,0.91699,0.76416796,0.87630343
1979-08-12,1990-08-19,0.9715057,0.47880864,0.8886943
1980-08-11,1988-08-10,0.868642,0.56329644,0.89883447
1981-08-12,1982-08-07,1.0353578,0.5456703,0.97745854
1982-08-12,2013-08-18,1.0837243,0.5200977,0.9118168
1983-08-12,1968-08-12,0.87212914,0.63822895,1.0122156
1984-08-11,1995-08-21,0.9454194,0.43990752,0.8791947
1985-08-12,1989-08-14,0.86575764,0.6543477,0.75233793
1986-08-12,1975-08-11,0.9668917,0.39333984,0.87488973
1987-08-12,1978-08-14,0.88054603,0.77402806,0.84920186
1988-08-11,2000-08-17,0.8645968,0.37536985,0.8314401
1989-08-12,1982-08-19,0.90899193,0.69645905,0.7226174
1990-08-12,2001-08-15,0.8214788,0.39485824,0.7393681
1991-08-12,1976-08-01,0.8429261,0.62485343,0.7740044
1992-08-11,1967-08-17,0.98181677,0.553613,0.6900677
1993-08-12,1961-08-06,1.0488787,0.36966205,0.7948464
1994-08-12,2014-08-15,0.87155145,0.56515974,0.79011995
1995-08-12,2005-08-02,1.133784,0.71765083,0.9648166
1996-08-11,1958-08-19,0.9611659,0.60794127,0.9381493
1997-08-12,1983-08-20,1.0230535,0.65519243,0.86650276
1998-08-12,2011-08-21,1.0369196,0.6320597,0.87129974
1999-08-12,1979-08-04,0.9990435,0.4003639,1.0029056
2000-08-11,1958-08-17,0.9665274,0.3251762,0.94093364
2001-08-12,1958-08-05,1.1552322,0.4090171,0.923542
2002-08-12,1979-08-10,1.0153745,0.4626769,0.73680943
2003-08-12,2016-08-14,1.125134,0.54748803,0.83372235
2004-08-11,1968-08-06,0.85988307,0.81682223,0.73526603
2005-08-12,1979-08-11,0.83118427,0.81124735,0.79913175
2006-08-12,1966-08-22,0.94247705,0.43717727,0.82927495
2007-08-12,1960-08-08,0.98788553,0.58350724,0.87353134
2008-08-11,1979-08-02,0.9434347,0.9398728,0.73829645
2009-08-12,1991-08-16,0.8893281,0.74957424,0.78419995
2010-08-12,1975-08-10,0.96258783,0.57802504,0.8636624
2011-08-12,1958-08-09,0.9388922,0.5583349,0.9777493
2012-08-11,1976-08-11,0.777559,0.63638914,0.8627743
2013-08-12,2000-08-17,0.7902228,0.53642076,0.68868345
2014-08-12,1985-08-04,0.8890827,0.50886464,0.79121524
2015-08-12,2018-08-20,1.1960602,0.8376234,1.0117227
2016-08-11,1990-08-09,0.97121793,0.5067968,0.8570577
2017-08-12,1972-08-17,1.0455143,0.52896965,0.95740277
2018-08-12,1967-08-18,1.0491426,0.7626711,0.9065499
1958-08-13,1993-08-09,0.89194965,0.58516014,0.8311871
1959-08-13,2007-08-20,1.0544784,0.7339156,0.8857339
1960-08-12,1985-08-06,0.6847553,0.77386796,0.64307284
1961-08-13,2001-08-11,0.8563267,0.5377144,0.7233277
1962-08-13,1977-08-06,0.99504614,0.624169,0.85516304
1963-08-13,1971-08-12,0.8727986,0.4256489,0.7230713
1964-08-12,1977-08-12,0.89120984,0.58754086,0.8524482
1965-08-13,2012-08-12,1.0382822,0.6613667,1.024282
1966-08-13,1986-08-07,0.92614585,0.59414583,0.9177535
1967-08-13,1966-08-08,0.7671905,0.43955576,0.8241808
1968-08-12,1975-08-18,0.88777834,0.54037327,0.89090854
1969-08-13,1986-08-11,0.87732166,0.6673441,0.9636645
1970-08-13,2009-08-19,1.0716567,0.4495675,0.8579061
1971-08-13,2012-08-05,0.87650627,0.4769865,0.7903354
1972-08-12,1983-08-19,1.0308117,0.455717,0.8541455
1973-08-13,1969-08-08,1.028085,0.6603428,0.9109886
1974-08-13,1958-08-15,0.8950075,0.4819529,0.6872741
1975-08-13,1969-08-04,0.8265279,0.8846366,0.7786762
1976-08-12,1984-08-08,0.8568103,0.4409886,0.80906826
1977-08-13,1964-08-12,0.940882,0.62856734,0.84829783
1978-08-13,2009-08-18,0.97219306,0.5062513,0.9579608
1979-08-13,1991-08-05,1.0355997,0.37813467,0.8101599
1980-08-12,1974-08-09,0.92602843,0.5280136,0.7473474
1981-08-13,1962-08-18,1.100663,0.67124945,0.8163313
1982-08-13,1985-08-04,0.82722604,0.6812315,0.7552505
1983-08-13,1964-08-02,0.9629481,0.644573,0.93367815
1984-08-12,1970-08-23,0.8376311,0.60410947,0.8803403
1985-08-13,2013-08-04,1.0109617,0.4802328,0.74165726
1986-08-13,1964-08-12,1.0089614,0.6494189,0.9595482
1987-08-13,1978-08-14,0.9719847,0.50271237,0.89564973
1988-08-12,1990-08-16,0.86529064,0.6128558,0.7507491
1989-08-13,1985-08-04,0.8688974,0.553138,0.7921193
1990-08-13,2001-08-15,0.80456835,0.554536,0.73740065
1991-08-13,1982-08-11,0.894103,0.6224299,0.8104207
1992-08-12,1962-08-10,0.94158655,0.55546594,0.8324873
1993-08-13,1985-08-22,1.0508306,0.48031288,0.81403464
1994-08-13,1971-08-15,0.83919287,0.68011945,0.8783137
1995-08-13,1990-08-04,1.0865705,0.6246366,1.0051383
1996-08-12,1977-08-07,0.90618724,0.832654,0.9123322
1997-08-13,1995-08-19,1.1816826,0.5654591,1.020972
1998-08-13,2011-08-15,1.1210703,0.33613867,0.83122694
1999-08-13,2018-08-21,1.0195493,0.66386074,0.91660315
2000-08-12,1958-08-17,0.95504326,0.3811542,0.85460734
2001-08-13,1972-08-06,1.0160236,0.89138985,0.86223865
2002-08-13,2006-08-23,0.9166995,0.68459827,0.80853766
2003-08-13,1993-08-05,1.0672339,0.5439155,0.9639346
2004-08-12,2001-08-19,0.81982166,0.65233696,0.93728983
2005-08-13,1982-08-22,0.8786058,0.43332854,0.9588026
2006-08-13,1963-08-18,0.8457866,0.9261337,0.814778
2007-08-13,1988-08-13,1.0483949,0.61875117,0.7671438
2008-08-12,1985-08-05,0.95803267,0.81673324,0.8624786
2009-08-13,1975-08-18,0.8633638,0.61487406,0.82923436
2010-08-13,1977-08-10,1.0852826,0.55804735,0.9489766
2011-08-13,1994-08-19,1.1422429,0.6755366,1.0433879
2012-08-12,1988-08-08,0.88659745,0.55980563,0.8404121
2013-08-13,2014-08-21,0.9488635,0.60813475,0.78558743
2014-08-13,1966-08-08,0.9164137,0.59546685,0.8038449
2015-08-13,2002-08-05,1.2208364,0.670685,1.1170094
2016-08-12,1976-08-02,1.110596,0.575458,0.80321497
2017-08-13,1959-08-07,0.9816179,0.549375,0.7937514
2018-08-13,1975-08-15,1.08425,0.45692313,1.0470024
1958-08-14,1973-08-04,0.8963214,0.47602856,0.78187454
1959-08-14,2015-08-04,0.9724254,0.61959296,0.82321155
1960-08-13,1968-08-15,0.89425814,0.5763546,0.91278064
1961-08-14,1982-08-23,0.93674266,0.42568517,0.8814948
1962-08-14,1974-08-04,1.0574353,0.60700387,0.8921651
1963-08-14,1971-08-12,0.91405433,0.47103348,0.7667075
1964-08-13,1970-08-23,0.85876507,0.48187083,0.9624768
1965-08-14,1975-08-11,1.1807534,0.5748561,1.0560062
1966-08-14,1986-08-08,0.81998044,0.55748445,0.860398
1967-08-14,1990-08-15,0.7687824,0.7450054,0.6519161
1968-08-13,1967-08-14,0.8577148,0.66078424,0.75860333
1969-08-14,1970-08-05,0.8720472,0.48719665,0.82492536
1970-08-14,1993-08-15,1.0668027,0.6164836,1.0367206
1971-08-14,2012-08-05,0.88124025,0.4768822,0.80863154
1972-08-13,1975-08-09,1.0529605,0.44103515,0.9625712
1973-08-14,1971-08-24,1.0055884,0.49288723,0.921089
1974-08-14,1980-08-03,0.8365702,0.38597974,0.80338997
1975-08-14,2017-08-08,1.0435982,0.46615916,0.82796323
1976-08-13,1975-08-07,0.80236554,0.58882004,0.97577935
1977-08-14,1976-08-11,0.81320024,0.64545304,0.7923784
1978-08-14,1990-08-19,0.9680936,0.48992103,0.9107572
1979-08-14,1989-08-15,1.0253218,0.73879296,0.8987987
1980-08-13,2010-08-04,1.0177109,0.6490402,0.8080605
1981-08-14,1978-08-04,1.0191486,0.7095352,0.8235592
1982-08-14,1962-08-06,0.7587416,0.7909296,0.69840056
1983-08-14,1970-08-12,0.9806982,0.47784036,0.91509676
1984-08-13,2005-08-14,0.8664817,0.717404,0.921217
1985-08-14,1980-08-03,0.80796695,0.5050865,0.7486309
1986-08-14,1994-08-24,0.9313255,0.5253465,0.93944895
1987-08-14,1962-08-04,0.86758333,0.6011048,0.8291892
1988-08-13,1967-08-17,0.96144825,0.4847122,0.72288835
1989-08-14,1982-08-17,0.7139711,0.7436789,0.5977851
1990-08-14,1978-08-16,0.8407979,0.5067786,0.707187
1991-08-14,1965-08-20,0.86095697,0.59885406,0.6925838
1992-08-13,2008-08-03,0.9821835,0.49968573,0.8314557
1993-08-14,1989-08-20,1.0959601,0.59258324,0.8063214
1994-08-14,1991-08-18,1.1241652,0.33888358,0.85403776
1995-08-14,1991-08-14,1.0148679,0.5893317,1.0147607
1996-08-13,1971-08-23,0.89967537,0.6364683,0.84028745
1997-08-14,1994-08-16,1.0849996,0.57265234,1.0016408
1998-08-14,2018-08-15,1.0480286,0.5942595,0.910157
1999-08-14,1966-08-04,1.0919298,0.44961938,0.8133425
2000-08-13,2012-08-16,1.0734968,0.6237305,0.9522906
2001-08-14,1990-08-12,0.83420163,0.62601596,0.73394006
2002-08-14,1991-08-19,0.95909363,0.6354274,0.7709665
2003-08-14,1994-08-13,1.0535512,0.5773957,0.8669151
2004-08-13,1994-08-11,0.86894894,0.62453234,0.8185941
2005-08-14,1979-08-04,1.0068983,0.40471947,0.8432132
2006-08-14,1960-08-09,0.9498717,0.5345306,0.8802465
2007-08-14,1967-08-14,0.9588309,0.550823,0.9125514
2008-08-13,1963-08-21,0.83452904,0.76172626,0.6604237
2009-08-14,2018-08-21,0.9495046,0.7742563,0.80033463
2010-08-14,2007-08-23,1.1916465,0.3531683,0.9974761
2011-08-14,1994-08-19,1.0953746,0.67068684,0.961105
2012-08-13,1983-08-20,0.87825,0.72840583,0.88307154
2013-08-14,1991-08-19,0.86239445,0.46872988,0.79648393
2014-08-14,1988-08-21,0.8048069,0.379985,0.738212
2015-08-14,2002-08-05,1.2186481,0.6772452,1.0378385
2016-08-13,1991-08-20,1.0126436,0.6952895,0.8136704
2017-08-14,1959-08-08,1.0283891,0.6301397,0.8796274
2018-08-14,1963-08-07,1.0544059,0.4844614,0.895234
1958-08-15,2000-08-18,0.76062095,0.48183185,0.7156505
1959-08-15,2001-08-20,1.1000248,0.61503404,1.0673778
1960-08-14,2001-08-08,1.1217643,0.61575705,0.9111647
1961-08-15,2014-08-23,0.78917444,0.56672674,0.6829105
1962-08-15,1992-08-20,0.9789707,0.52683026,0.9233376
1963-08-15,1958-08-16,0.8921021,0.43733728,0.776302
1964-08-14,1970-08-23,0.79659355,0.5005829,0.82561177
1965-08-15,1975-08-11,1.0748718,0.5102557,0.9376428
1966-08-15,1994-08-06,1.0245745,0.53369844,0.8105503
1967-08-15,1990-08-15,0.8063187,0.50263005,0.75742304
1968-08-14,1985-08-05,0.7826373,0.75904197,0.9131756
1969-08-15,1964-08-09,0.9609751,0.47095585,0.80925775
1970-08-15,2009-08-22,0.9035306,0.4447177,0.9941176
1971-08-15,1967-08-17,0.7514255,0.6888792,0.78511053
1972-08-14,1970-08-05,0.9902919,0.5521404,0.87883025
1973-08-15,1971-08-24,0.94275546,0.5115681,0.9150087
1974-08-15,1990-08-13,0.74855083,0.7236799,0.7102399
1975-08-15,2017-08-25,0.94984436,0.5655421,0.7885267
1976-08-14,1975-08-07,0.89018,0.55721575,0.9864777
1977-08-15,1976-08-11,1.0816106,0.6737048,0.97242206
1978-08-15,1990-08-12,0.8180701,0.7085083,0.7556899
1979-08-15,1971-08-06,0.9183883,0.7985378,0.92166555
1980-08-14,1996-08-24,0.91180545,0.6814098,0.93671775
1981-08-15,1973-08-20,0.92980635,0.52874964,0.90287596
1982-08-15,1961-08-25,0.910952,0.48349974,0.83629763
1983-08-15,1961-08-05,1.1281574,0.69684327,0.8934866
1984-08-14,1968-08-10,0.8241465,0.6066187,0.9149195
1985-08-15,1980-08-04,0.97099435,0.6285897,0.8657051
1986-08-15,1992-08-23,0.97710943,0.6208642,0.93450654
1987-08-15,1968-08-12,0.8399578,0.69641656,0.9678989
1988-08-14,1990-08-15,0.90958303,0.5517196,0.8022671
1989-08-15,1982-08-17,0.7633832,0.75852793,0.705676
1990-08-15,1967-08-15,0.8063187,0.50263005,0.75742304
1991-08-15,1965-08-20,0.8095751,0.4319391,0.6760877
1992-08-14,1974-08-11,0.88212687,0.48452544,0.93956184
1993-08-15,1959-08-22,1.0361005,0.34395733,0.9053937
1994-08-15,1988-08-07,1.0474418,0.4859244,0.9530563
1995-08-15,1991-08-14,1.1263748,0.5710489,0.9299348
1996-08-14,1960-08-06,0.84063727,0.5767015,0.84781194
1997-08-15,1995-08-20,1.0727901,0.5777284,0.9838991
1998-08-15,1990-08-13,0.9618077,0.51244247,0.7772176
1999-08-15,1966-08-05,0.9835569,0.54272306,0.86642087
2000-08-14,2017-08-15,1.0641896,0.4155907,0.77812576
2001-08-15,1990-08-12,0.8214788,0.39485824,0.7393681
2002-08-15,1990-08-11,0.91828483,0.61684513,0.802104
2003-08-15,2009-08-13,1.0771215,0.5864557,0.90169585
2004-08-14,1968-08-11,0.89470524,0.51251256,0.8242669
2005-08-15,1976-08-05,0.8606887,0.5280152,0.8201347
2006-08-15,1960-08-11,0.93537337,0.64668816,0.719778
2007-08-15,1985-08-05,1.0621388,0.6445429,0.83832216
2008-08-14,1962-08-08,0.77689487,0.67998755,0.86346495
2009-08-15,1978-08-14,0.9491861,0.43074492,1.1039872
2010-08-15,1975-08-12,1.2642562,0.46548465,0.9431547
2011-08-15,1992-08-23,0.93859977,0.543478,0.7674992
2012-08-14,1983-08-20,0.9600458,0.87405854,0.92164993
2013-08-15,1990-08-11,1.0552672,0.463088,0.9806328
2014-08-15,1986-08-24,0.72529906,0.6741689,0.78257644
2015-08-15,2002-08-10,1.1264117,0.75379586,1.0867807
2016-08-14,1976-08-04,0.9058084,0.55906266,0.84873277
2017-08-15,2000-08-14,1.0641896,0.4155907,0.77812576
2018-08-15,1974-08-24,0.9468791,0.45417246,0.78856254
1958-08-16,2012-08-22,0.80945444,0.3126444,0.71400905
1959-08-16,2001-08-22,1.0547401,0.42967585,0.98578614
1960-08-15,1958-08-25,0.90030104,0.3997687,0.7936741
1961-08-16,2006-08-22,0.8844689,0.534426,0.7710888
1962-08-16,2004-08-25,0.87205654,0.580575,0.934628
1963-08-16,1960-08-10,0.9570205,0.37334773,0.8286154
1964-08-15,1968-08-06,0.811373,0.7108422,0.9629216
1965-08-16,1984-08-16,0.99650925,0.52186686,0.94918203
1966-08-16,1959-08-18,1.1138284,0.67892617,0.7765727
1967-08-16,1963-08-26,0.84474003,0.41608766,0.71135676
1968-08-15,1960-08-13,0.89425814,0.5763546,0.91278064
1969-08-16,1964-08-09,0.8962353,0.40358534,0.7923722
1970-08-16,1958-08-19,0.9680926,0.6107018,0.9790498
1971-08-16,1967-08-20,0.8616968,0.5934169,0.713082
1972-08-15,2007-08-23,1.0182607,0.5806052,0.9098982
1973-08-16,1959-08-21,0.9538633,0.41319132,0.89147246
1974-08-16,1992-08-25,0.7531296,0.6559694,0.6441439
1975-08-16,1987-08-07,1.0084817,0.619606,0.7088131
1976-08-15,1975-08-06,0.946741,0.6345567,0.86691654
1977-08-16,1968-08-05,0.9969105,0.62485796,0.9479208
1978-08-16,1990-08-14,0.8407979,0.5067786,0.707187
1979-08-16,1982-08-08,0.97363424,0.71247596,0.7939293
1980-08-15,1983-08-21,0.86602765,0.8453821,0.75029945
1981-08-16,1994-08-13,1.0465093,0.47400594,0.960794
1982-08-16,1961-08-26,0.912928,0.59022254,0.8124267
1983-08-16,1958-08-06,1.0895152,0.6523598,0.91173667
1984-08-15,1970-08-24,0.7838558,0.6709131,0.85297626
1985-08-16,1959-08-22,0.9459445,0.46496993,0.9423694
1986-08-16,2000-08-17,0.859588,0.6056042,0.89614165
1987-08-16,2000-08-25,1.0812,0.59492844,0.9015391
1988-08-15,1990-08-16,0.80649877,0.6599106,0.8726523
1989-08-16,1990-08-15,0.761871,0.7869538,0.7049149
1990-08-16,1967-08-16,0.8619452,0.49499404,0.75992906
1991-08-16,2003-08-21,0.97077024,0.5174044,0.8635524
1992-08-15,1988-08-05,0.9564255,0.5476607,0.773034
1993-08-16,1984-08-06,0.98360306,0.5203467,0.87170297
1994-08-16,1967-08-23,1.0416764,0.3438712,0.96417654
1995-08-16,1991-08-14,1.1331971,0.59601533,0.8631678
1996-08-15,1983-08-06,1.0206337,0.58221185,0.7666545
1997-08-16,2009-08-09,0.85350025,0.4352584,0.93576944
1998-08-16,2003-08-20,0.9831609,0.51293534,0.76465285
1999-08-16,1978-08-06,0.75653386,0.91747665,0.78680503
2000-08-15,1965-08-20,1.006709,0.46323812,0.8132504
2001-08-16,1990-08-13,0.91908395,0.4948374,0.85085076
2002-08-16,1995-08-21,1.1004168,0.3877467,0.8831273
2003-08-16,1986-08-09,1.011223,0.55662614,1.0254861
2004-08-15,2009-08-18,0.99914944,0.47187606,0.94084483
2005-08-16,1959-08-07,0.9292309,0.6045227,0.850638
2006-08-16,1960-08-18,1.021217,0.5436074,0.8445038
2007-08-16,1988-08-20,0.9540936,0.7271915,0.8302661
2008-08-15,2000-08-21,0.8324449,0.6502055,0.9245726
2009-08-16,1988-08-15,1.0986588,0.52221006,0.82549816
2010-08-16,1975-08-12,1.2931279,0.5333132,0.9297463
2011-08-16,1992-08-24,0.93487424,0.5642778,0.6969797
2012-08-15,1999-08-25,1.0002862,0.8183352,0.91285795
2013-08-16,1990-08-12,0.9945593,0.43932515,0.95006955
2014-08-16,1982-08-22,0.83864105,0.5238066,0.9931113
2015-08-16,2002-08-06,1.454685,0.52911067,1.2016892
2016-08-15,1973-08-12,0.8939763,0.55341345,0.76165503
2017-08-16,1971-08-25,1.0290619,0.7428996,0.8808682
2018-08-16,1991-08-06,0.9257602,0.5435542,0.8034249
1958-08-17,2000-08-12,0.95504326,0.3811542,0.85460734
1959-08-17,2012-08-11,1.0056201,0.5874922,0.9907519
1960-08-16,2013-08-12,0.89171004,0.57704854,0.81663805
1961-08-17,1979-08-11,0.88446677,0.447959,0.78051174
1962-08-17,2012-08-06,0.8608731,0.51823074,0.74928015
1963-08-17,2012-08-06,0.95135397,0.50449777,0.8065673
1964-08-16,1977-08-24,0.83342916,0.6350047,0.88334274
1965-08-17,2003-08-17,0.82666254,0.3706547,0.846395
1966-08-17,1959-08-23,0.9685017,0.77200794,0.83396137
1967-08-17,1958-08-16,0.77671117,0.5520732,0.7593151
1968-08-16,2001-08-08,1.0191833,0.49900922,0.84429747
1969-08-17,1979-08-19,0.9097007,0.50657976,0.95181257
1970-08-17,1990-08-20,0.9841307,0.80568045,0.8631866
1971-08-17,1991-08-27,0.8237945,0.7329947,0.7681125
1972-08-16,1991-08-09,1.0332786,0.44744542,0.80578136
1973-08-17,1965-08-18,1.0684879,0.46407172,1.014817
1974-08-17,2000-08-17,0.79515666,0.7847328,0.7476677
1975-08-17,1968-08-18,1.0680304,0.4777557,0.9351766
1976-08-16,1975-08-09,0.8327606,0.6040754,0.8311349
1977-08-17,1968-08-06,0.8288406,0.5233271,0.7574104
1978-08-17,1984-08-06,0.8942335,0.40904212,0.9295473
1979-08-17,2002-08-08,1.0289946,0.5650163,0.8933232
1980-08-16,1976-08-12,1.0267447,0.5598065,0.915201
1981-08-17,1971-08-16,1.0192052,0.47634706,0.9277023
1982-08-17,1989-08-14,0.7139711,0.7436789,0.5977851
1983-08-17,1958-08-09,1.0199319,0.56969666,1.0051115
1984-08-16,2005-08-14,0.90264904,0.5057953,0.91264343
1985-08-17,1962-08-18,0.98589283,0.48144752,0.88057
1986-08-17,2000-08-18,0.82380784,0.5489083,0.8642009
1987-08-17,1967-08-10,1.0430182,0.5334691,0.7234526
1988-08-16,1998-08-19,1.0801598,0.5289416,0.8437878
1989-08-17,1978-08-16,0.82479674,0.5837599,0.7653208
1990-08-17,2017-08-19,0.910463,0.46359128,0.77549815
1991-08-17,2014-08-23,0.95699316,0.46597555,0.82202923
1992-08-16,1962-08-10,0.9698711,0.63024795,0.86526066
1993-08-17,2016-08-14,1.016483,0.55536366,0.8656995
1994-08-17,1959-08-21,0.90682197,0.7294372,0.8853268
1995-08-17,1959-08-20,1.0119687,0.691089,0.85691893
1996-08-16,2009-08-11,0.88991034,0.8243408,0.9078398
1997-08-17,2009-08-09,0.956524,0.47086215,1.0049276
1998-08-17,2003-08-21,0.93335164,0.63803774,0.77942044
1999-08-17,1966-08-09,1.0137589,0.5932709,0.8334907
2000-08-16,1992-08-25,0.86512214,0.521257,0.7800038
2001-08-17,1961-08-07,1.0286063,0.6506572,0.75767577
2002-08-17,1997-08-07,1.0134027,0.70444876,0.973042
2003-08-17,1965-08-17,0.82666254,0.3706547,0.846395
2004-08-16,2000-08-17,0.9641967,0.49138206,0.8826846
